-0.48,0.65,1.15,1.40,0.44
-0.48,0.65,1.15,1.40,0.44
-0.48,0.65,1.15,1.40,0.44
-0.48,0.65,1.15,1.40,0.44
-0.45,0.75,0.97,1.31,0.42
-0.45,0.75,0.97,1.31,0.42
-0.45,0.75,0.97,1.31,0.42
-0.45,0.75,0.97,1.31,0.42
-0.45,0.75,0.97,1.31,0.42
-0.41,0.81,0.92,1.29,0.44
-0.41,0.81,0.92,1.29,0.44
-0.41,0.81,0.92,1.29,0.44
-0.41,0.81,0.92,1.29,0.44
-0.41,0.81,0.92,1.29,0.44
-0.44,0.86,0.94,1.35,0.45
-0.44,0.86,0.94,1.35,0.45
-0.44,0.86,0.94,1.35,0.45
-0.44,0.86,0.94,1.35,0.45
-0.44,0.86,0.94,1.35,0.45
-0.50,0.87,0.90,1.35,0.42
-0.50,0.87,0.90,1.35,0.42
-0.50,0.87,0.90,1.35,0.42
-0.50,0.87,0.90,1.35,0.42
-0.50,0.87,0.90,1.35,0.42
-0.57,0.94,0.86,1.40,0.41
-0.57,0.94,0.86,1.40,0.41
-0.57,0.94,0.86,1.40,0.41
-0.57,0.94,0.86,1.40,0.41
-0.57,0.94,0.86,1.40,0.41
-0.45,0.95,0.71,1.26,0.40
-0.45,0.95,0.71,1.26,0.40
-0.45,0.95,0.71,1.26,0.40
-0.45,0.95,0.71,1.26,0.40
-0.45,0.95,0.71,1.26,0.40
-0.54,1.02,0.56,1.28,0.35
-0.54,1.02,0.56,1.28,0.35
-0.54,1.02,0.56,1.28,0.35
-0.54,1.02,0.56,1.28,0.35
-0.54,1.02,0.56,1.28,0.35
-0.51,1.03,0.55,1.28,0.36
-0.51,1.03,0.55,1.28,0.36
-0.51,1.03,0.55,1.28,0.36
-0.51,1.03,0.55,1.28,0.36
-0.51,1.03,0.55,1.28,0.36
-0.56,1.10,0.46,1.32,0.33
-0.56,1.10,0.46,1.32,0.33
-0.56,1.10,0.46,1.32,0.33
-0.56,1.10,0.46,1.32,0.33
-0.56,1.10,0.46,1.32,0.33
-0.57,1.12,0.39,1.32,0.32
-0.57,1.12,0.39,1.32,0.32
-0.57,1.12,0.39,1.32,0.32
-0.57,1.12,0.39,1.32,0.32
-0.57,1.12,0.39,1.32,0.32
-0.58,1.16,0.33,1.34,0.30
-0.58,1.16,0.33,1.34,0.30
-0.58,1.16,0.33,1.34,0.30
-0.58,1.16,0.33,1.34,0.30
-0.58,1.16,0.33,1.34,0.30
-0.53,1.17,0.33,1.32,0.32
-0.53,1.17,0.33,1.32,0.32
-0.53,1.17,0.33,1.32,0.32
-0.53,1.17,0.33,1.32,0.32
-0.53,1.17,0.33,1.32,0.32
-0.50,1.19,0.28,1.32,0.32
-0.50,1.19,0.28,1.32,0.32
-0.50,1.19,0.28,1.32,0.32
-0.50,1.19,0.28,1.32,0.32
-0.50,1.19,0.28,1.32,0.32
-0.48,1.19,0.27,1.31,0.32
-0.48,1.19,0.27,1.31,0.32
-0.48,1.19,0.27,1.31,0.32
-0.48,1.19,0.27,1.31,0.32
-0.48,1.19,0.27,1.31,0.32
-0.48,1.22,0.24,1.34,0.33
-0.48,1.22,0.24,1.34,0.33
-0.48,1.22,0.24,1.34,0.33
-0.48,1.22,0.24,1.34,0.33
-0.48,1.22,0.24,1.34,0.33
-0.48,1.22,0.21,1.33,0.31
-0.48,1.22,0.21,1.33,0.31
-0.48,1.22,0.21,1.33,0.31
-0.48,1.22,0.21,1.33,0.31
-0.48,1.22,0.21,1.33,0.31
-0.47,1.22,0.23,1.33,0.33
-0.47,1.22,0.23,1.33,0.33
-0.47,1.22,0.23,1.33,0.33
-0.47,1.22,0.23,1.33,0.33
-0.47,1.22,0.23,1.33,0.33
-0.47,1.21,0.21,1.31,0.32
-0.47,1.21,0.21,1.31,0.32
-0.47,1.21,0.21,1.31,0.32
-0.47,1.21,0.21,1.31,0.32
-0.47,1.21,0.21,1.31,0.32
-0.44,1.22,0.22,1.31,0.33
-0.44,1.22,0.22,1.31,0.33
-0.44,1.22,0.22,1.31,0.33
-0.44,1.22,0.22,1.31,0.33
-0.44,1.22,0.22,1.31,0.33
-0.56,1.17,0.42,1.36,0.35
-0.56,1.17,0.42,1.36,0.35
-0.56,1.17,0.42,1.36,0.35
-0.56,1.17,0.42,1.36,0.35
-0.56,1.17,0.42,1.36,0.35
-0.53,1.14,0.46,1.33,0.36
-0.53,1.14,0.46,1.33,0.36
-0.53,1.14,0.46,1.33,0.36
-0.53,1.14,0.46,1.33,0.36
-0.53,1.14,0.46,1.33,0.36
-0.61,1.15,0.45,1.38,0.33
-0.61,1.15,0.45,1.38,0.33
-0.61,1.15,0.45,1.38,0.33
-0.61,1.15,0.45,1.38,0.33
-0.61,1.15,0.45,1.38,0.33
-0.52,1.10,0.52,1.32,0.37
-0.52,1.10,0.52,1.32,0.37
-0.52,1.10,0.52,1.32,0.37
-0.52,1.10,0.52,1.32,0.37
-0.52,1.10,0.52,1.32,0.37
-0.50,1.04,0.64,1.32,0.39
-0.50,1.04,0.64,1.32,0.39
-0.50,1.04,0.64,1.32,0.39
-0.50,1.04,0.64,1.32,0.39
-0.50,1.04,0.64,1.32,0.39
-0.56,1.01,0.68,1.34,0.37
-0.56,1.01,0.68,1.34,0.37
-0.56,1.01,0.68,1.34,0.37
-0.56,1.01,0.68,1.34,0.37
-0.56,1.01,0.68,1.34,0.37
-0.49,0.94,0.72,1.29,0.39
-0.49,0.94,0.72,1.29,0.39
-0.49,0.94,0.72,1.29,0.39
-0.49,0.94,0.72,1.29,0.39
-0.49,0.94,0.72,1.29,0.39
-0.58,0.94,0.86,1.40,0.41
-0.58,0.94,0.86,1.40,0.41
-0.58,0.94,0.86,1.40,0.41
-0.58,0.94,0.86,1.40,0.41
-0.58,0.94,0.86,1.40,0.41
-0.51,0.83,0.94,1.35,0.42
-0.51,0.83,0.94,1.35,0.42
-0.51,0.83,0.94,1.35,0.42
-0.51,0.83,0.94,1.35,0.42
-0.51,0.83,0.94,1.35,0.42
-0.51,0.81,0.92,1.32,0.41
-0.51,0.81,0.92,1.32,0.41
-0.51,0.81,0.92,1.32,0.41
-0.51,0.81,0.92,1.32,0.41
-0.51,0.81,0.92,1.32,0.41
-0.53,0.77,0.84,1.25,0.36
-0.53,0.77,0.84,1.25,0.36
-0.53,0.77,0.84,1.25,0.36
-0.53,0.77,0.84,1.25,0.36
-0.53,0.77,0.84,1.25,0.36
-0.64,0.70,1.13,1.47,0.40
-0.64,0.70,1.13,1.47,0.40
-0.64,0.70,1.13,1.47,0.40
-0.64,0.70,1.13,1.47,0.40
-0.64,0.70,1.13,1.47,0.40
-0.50,0.64,1.07,1.34,0.40
-0.50,0.64,1.07,1.34,0.40
-0.50,0.64,1.07,1.34,0.40
-0.50,0.64,1.07,1.34,0.40
-0.50,0.64,1.07,1.34,0.40
-0.60,0.60,1.11,1.40,0.37
-0.60,0.60,1.11,1.40,0.37
-0.60,0.60,1.11,1.40,0.37
-0.60,0.60,1.11,1.40,0.37
-0.60,0.60,1.11,1.40,0.37
-0.69,0.56,1.23,1.51,0.37
-0.69,0.56,1.23,1.51,0.37
-0.69,0.56,1.23,1.51,0.37
-0.69,0.56,1.23,1.51,0.37
-0.69,0.56,1.23,1.51,0.37
-0.46,0.44,1.13,1.30,0.37
-0.46,0.44,1.13,1.30,0.37
-0.46,0.44,1.13,1.30,0.37
-0.46,0.44,1.13,1.30,0.37
-0.46,0.44,1.13,1.30,0.37
-0.63,0.43,1.26,1.47,0.35
-0.63,0.43,1.26,1.47,0.35
-0.63,0.43,1.26,1.47,0.35
-0.63,0.43,1.26,1.47,0.35
-0.63,0.43,1.26,1.47,0.35
-0.75,0.42,1.19,1.46,0.29
-0.75,0.42,1.19,1.46,0.29
-0.75,0.42,1.19,1.46,0.29
-0.75,0.42,1.19,1.46,0.29
-0.75,0.42,1.19,1.46,0.29
-0.37,0.27,1.21,1.29,0.37
-0.37,0.27,1.21,1.29,0.37
-0.37,0.27,1.21,1.29,0.37
-0.37,0.27,1.21,1.29,0.37
-0.37,0.27,1.21,1.29,0.37
-0.74,0.29,1.29,1.52,0.28
-0.74,0.29,1.29,1.52,0.28
-0.74,0.29,1.29,1.52,0.28
-0.74,0.29,1.29,1.52,0.28
-0.74,0.29,1.29,1.52,0.28
-0.49,0.17,1.23,1.34,0.31
-0.49,0.17,1.23,1.34,0.31
-0.49,0.17,1.23,1.34,0.31
-0.49,0.17,1.23,1.34,0.31
-0.49,0.17,1.23,1.34,0.31
-0.80,0.29,1.21,1.47,0.23
-0.80,0.29,1.21,1.47,0.23
-0.80,0.29,1.21,1.47,0.23
-0.80,0.29,1.21,1.47,0.23
-0.80,0.29,1.21,1.47,0.23
-0.91,0.19,1.29,1.58,0.19
-0.91,0.19,1.29,1.58,0.19
-0.91,0.19,1.29,1.58,0.19
-0.91,0.19,1.29,1.58,0.19
-0.91,0.19,1.29,1.58,0.19
-0.48,0.10,1.23,1.33,0.28
-0.48,0.10,1.23,1.33,0.28
-0.48,0.10,1.23,1.33,0.28
-0.48,0.10,1.23,1.33,0.28
-0.48,0.10,1.23,1.33,0.28
-0.90,0.17,1.16,1.48,0.14
-0.90,0.17,1.16,1.48,0.14
-0.90,0.17,1.16,1.48,0.14
-0.90,0.17,1.16,1.48,0.14
-0.90,0.17,1.16,1.48,0.14
-0.50,-0.02,1.30,1.39,0.26
-0.50,-0.02,1.30,1.39,0.26
-0.50,-0.02,1.30,1.39,0.26
-0.50,-0.02,1.30,1.39,0.26
-0.50,-0.02,1.30,1.39,0.26
-0.81,0.09,1.24,1.49,0.17
-0.81,0.09,1.24,1.49,0.17
-0.81,0.09,1.24,1.49,0.17
-0.81,0.09,1.24,1.49,0.17
-0.81,0.09,1.24,1.49,0.17
-0.63,0.09,1.08,1.25,0.18
-0.63,0.09,1.08,1.25,0.18
-0.63,0.09,1.08,1.25,0.18
-0.63,0.09,1.08,1.25,0.18
-0.63,0.09,1.08,1.25,0.18
-0.99,0.14,1.21,1.57,0.12
-0.99,0.14,1.21,1.57,0.12
-0.99,0.14,1.21,1.57,0.12
-0.99,0.14,1.21,1.57,0.12
-0.99,0.14,1.21,1.57,0.12
-0.74,0.03,1.27,1.46,0.19
-0.74,0.03,1.27,1.46,0.19
-0.74,0.03,1.27,1.46,0.19
-0.74,0.03,1.27,1.46,0.19
-0.74,0.03,1.27,1.46,0.19
-0.78,0.06,1.17,1.41,0.15
-0.78,0.06,1.17,1.41,0.15
-0.78,0.06,1.17,1.41,0.15
-0.78,0.06,1.17,1.41,0.15
-0.78,0.06,1.17,1.41,0.15
-0.74,0.05,1.25,1.46,0.19
-0.74,0.05,1.25,1.46,0.19
-0.74,0.05,1.25,1.46,0.19
-0.74,0.05,1.25,1.46,0.19
-0.74,0.05,1.25,1.46,0.19
-0.76,0.08,1.15,1.39,0.16
-0.76,0.08,1.15,1.39,0.16
-0.76,0.08,1.15,1.39,0.16
-0.76,0.08,1.15,1.39,0.16
-0.76,0.08,1.15,1.39,0.16
-0.84,0.10,1.26,1.53,0.18
-0.84,0.10,1.26,1.53,0.18
-0.84,0.10,1.26,1.53,0.18
-0.84,0.10,1.26,1.53,0.18
-0.84,0.10,1.26,1.53,0.18
-0.73,0.06,1.37,1.55,0.24
-0.73,0.06,1.37,1.55,0.24
-0.73,0.06,1.37,1.55,0.24
-0.73,0.06,1.37,1.55,0.24
-0.73,0.06,1.37,1.55,0.24
-0.79,0.13,1.27,1.50,0.20
-0.79,0.13,1.27,1.50,0.20
-0.79,0.13,1.27,1.50,0.20
-0.79,0.13,1.27,1.50,0.20
-0.79,0.13,1.27,1.50,0.20
-0.74,0.13,1.28,1.48,0.23
-0.74,0.13,1.28,1.48,0.23
-0.74,0.13,1.28,1.48,0.23
-0.74,0.13,1.28,1.48,0.23
-0.74,0.13,1.28,1.48,0.23
-0.72,0.16,1.34,1.53,0.26
-0.72,0.16,1.34,1.53,0.26
-0.72,0.16,1.34,1.53,0.26
-0.72,0.16,1.34,1.53,0.26
-0.72,0.16,1.34,1.53,0.26
-0.78,0.19,1.37,1.59,0.26
-0.78,0.19,1.37,1.59,0.26
-0.78,0.19,1.37,1.59,0.26
-0.78,0.19,1.37,1.59,0.26
-0.78,0.19,1.37,1.59,0.26
-0.75,0.20,1.33,1.54,0.26
-0.75,0.20,1.33,1.54,0.26
-0.75,0.20,1.33,1.54,0.26
-0.75,0.20,1.33,1.54,0.26
-0.75,0.20,1.33,1.54,0.26
-0.61,0.26,1.28,1.44,0.31
-0.61,0.26,1.28,1.44,0.31
-0.61,0.26,1.28,1.44,0.31
-0.61,0.26,1.28,1.44,0.31
-0.61,0.26,1.28,1.44,0.31
-0.64,0.30,1.24,1.43,0.30
-0.64,0.30,1.24,1.43,0.30
-0.64,0.30,1.24,1.43,0.30
-0.64,0.30,1.24,1.43,0.30
-0.64,0.30,1.24,1.43,0.30
-0.60,0.35,1.25,1.43,0.33
-0.60,0.35,1.25,1.43,0.33
-0.60,0.35,1.25,1.43,0.33
-0.60,0.35,1.25,1.43,0.33
-0.60,0.35,1.25,1.43,0.33
-0.59,0.44,1.16,1.37,0.34
-0.59,0.44,1.16,1.37,0.34
-0.59,0.44,1.16,1.37,0.34
-0.59,0.44,1.16,1.37,0.34
-0.59,0.44,1.16,1.37,0.34
-0.51,0.48,1.16,1.35,0.37
-0.51,0.48,1.16,1.35,0.37
-0.51,0.48,1.16,1.35,0.37
-0.51,0.48,1.16,1.35,0.37
-0.51,0.48,1.16,1.35,0.37
-0.51,0.56,1.07,1.31,0.37
-0.51,0.56,1.07,1.31,0.37
-0.51,0.56,1.07,1.31,0.37
-0.51,0.56,1.07,1.31,0.37
-0.51,0.56,1.07,1.31,0.37
-0.57,0.65,0.98,1.31,0.36
-0.57,0.65,0.98,1.31,0.36
-0.57,0.65,0.98,1.31,0.36
-0.57,0.65,0.98,1.31,0.36
-0.57,0.65,0.98,1.31,0.36
-0.57,0.68,1.05,1.38,0.39
-0.57,0.68,1.05,1.38,0.39
-0.57,0.68,1.05,1.38,0.39
-0.57,0.68,1.05,1.38,0.39
-0.57,0.68,1.05,1.38,0.39
-0.55,0.71,0.99,1.34,0.38
-0.55,0.71,0.99,1.34,0.38
-0.55,0.71,0.99,1.34,0.38
-0.55,0.71,0.99,1.34,0.38
-0.55,0.71,0.99,1.34,0.38
-0.56,0.79,0.85,1.29,0.36
-0.56,0.79,0.85,1.29,0.36
-0.56,0.79,0.85,1.29,0.36
-0.56,0.79,0.85,1.29,0.36
-0.56,0.79,0.85,1.29,0.36
-0.58,0.85,0.81,1.31,0.36
-0.58,0.85,0.81,1.31,0.36
-0.58,0.85,0.81,1.31,0.36
-0.58,0.85,0.81,1.31,0.36
-0.58,0.85,0.81,1.31,0.36
-0.55,0.90,0.74,1.29,0.36
-0.55,0.90,0.74,1.29,0.36
-0.55,0.90,0.74,1.29,0.36
-0.55,0.90,0.74,1.29,0.36
-0.55,0.90,0.74,1.29,0.36
-0.53,1.00,0.63,1.29,0.36
-0.53,1.00,0.63,1.29,0.36
-0.53,1.00,0.63,1.29,0.36
-0.53,1.00,0.63,1.29,0.36
-0.53,1.00,0.63,1.29,0.36
-0.53,1.01,0.54,1.26,0.34
-0.53,1.01,0.54,1.26,0.34
-0.53,1.01,0.54,1.26,0.34
-0.53,1.01,0.54,1.26,0.34
-0.53,1.01,0.54,1.26,0.34
-0.53,1.07,0.44,1.28,0.33
-0.53,1.07,0.44,1.28,0.33
-0.53,1.07,0.44,1.28,0.33
-0.53,1.07,0.44,1.28,0.33
-0.53,1.07,0.44,1.28,0.33
-0.49,1.08,0.42,1.26,0.34
-0.49,1.08,0.42,1.26,0.34
-0.49,1.08,0.42,1.26,0.34
-0.49,1.08,0.42,1.26,0.34
-0.49,1.08,0.42,1.26,0.34
-0.55,1.11,0.40,1.30,0.32
-0.55,1.11,0.40,1.30,0.32
-0.55,1.11,0.40,1.30,0.32
-0.55,1.11,0.40,1.30,0.32
-0.55,1.11,0.40,1.30,0.32
-0.56,1.17,0.39,1.35,0.33
-0.56,1.17,0.39,1.35,0.33
-0.56,1.17,0.39,1.35,0.33
-0.56,1.17,0.39,1.35,0.33
-0.56,1.17,0.39,1.35,0.33
-0.53,1.13,0.44,1.32,0.35
-0.53,1.13,0.44,1.32,0.35
-0.53,1.13,0.44,1.32,0.35
-0.53,1.13,0.44,1.32,0.35
-0.53,1.13,0.44,1.32,0.35
-0.50,1.18,0.32,1.32,0.33
-0.50,1.18,0.32,1.32,0.33
-0.50,1.18,0.32,1.32,0.33
-0.50,1.18,0.32,1.32,0.33
-0.50,1.18,0.32,1.32,0.33
-0.52,1.20,0.29,1.34,0.32
-0.52,1.20,0.29,1.34,0.32
-0.52,1.20,0.29,1.34,0.32
-0.52,1.20,0.29,1.34,0.32
-0.52,1.20,0.29,1.34,0.32
-0.50,1.20,0.36,1.36,0.35
-0.50,1.20,0.36,1.36,0.35
-0.50,1.20,0.36,1.36,0.35
-0.50,1.20,0.36,1.36,0.35
-0.50,1.20,0.36,1.36,0.35
-0.49,1.21,0.33,1.35,0.35
-0.49,1.21,0.33,1.35,0.35
-0.49,1.21,0.33,1.35,0.35
-0.49,1.21,0.33,1.35,0.35
-0.49,1.21,0.33,1.35,0.35
-0.52,1.20,0.37,1.36,0.35
-0.52,1.20,0.37,1.36,0.35
-0.52,1.20,0.37,1.36,0.35
-0.52,1.20,0.37,1.36,0.35
-0.52,1.20,0.37,1.36,0.35
-0.49,1.20,0.37,1.34,0.36
-0.49,1.20,0.37,1.34,0.36
-0.49,1.20,0.37,1.34,0.36
-0.49,1.20,0.37,1.34,0.36
-0.49,1.20,0.37,1.34,0.36
-0.53,1.20,0.33,1.35,0.33
-0.53,1.20,0.33,1.35,0.33
-0.53,1.20,0.33,1.35,0.33
-0.53,1.20,0.33,1.35,0.33
-0.53,1.20,0.33,1.35,0.33
-0.59,1.17,0.47,1.39,0.35
-0.59,1.17,0.47,1.39,0.35
-0.59,1.17,0.47,1.39,0.35
-0.59,1.17,0.47,1.39,0.35
-0.59,1.17,0.47,1.39,0.35
-0.50,1.15,0.46,1.34,0.37
-0.50,1.15,0.46,1.34,0.37
-0.50,1.15,0.46,1.34,0.37
-0.50,1.15,0.46,1.34,0.37
-0.50,1.15,0.46,1.34,0.37
-0.50,1.14,0.48,1.33,0.37
-0.50,1.14,0.48,1.33,0.37
-0.50,1.14,0.48,1.33,0.37
-0.50,1.14,0.48,1.33,0.37
-0.50,1.14,0.48,1.33,0.37
-0.60,1.12,0.53,1.38,0.35
-0.60,1.12,0.53,1.38,0.35
-0.60,1.12,0.53,1.38,0.35
-0.60,1.12,0.53,1.38,0.35
-0.60,1.12,0.53,1.38,0.35
-0.50,1.11,0.52,1.32,0.37
-0.50,1.11,0.52,1.32,0.37
-0.50,1.11,0.52,1.32,0.37
-0.50,1.11,0.52,1.32,0.37
-0.50,1.11,0.52,1.32,0.37
-0.50,1.02,0.62,1.30,0.38
-0.50,1.02,0.62,1.30,0.38
-0.50,1.02,0.62,1.30,0.38
-0.50,1.02,0.62,1.30,0.38
-0.50,1.02,0.62,1.30,0.38
-0.53,1.03,0.65,1.34,0.38
-0.53,1.03,0.65,1.34,0.38
-0.53,1.03,0.65,1.34,0.38
-0.53,1.03,0.65,1.34,0.38
-0.53,1.03,0.65,1.34,0.38
-0.74,0.98,0.76,1.43,0.33
-0.74,0.98,0.76,1.43,0.33
-0.74,0.98,0.76,1.43,0.33
-0.74,0.98,0.76,1.43,0.33
-0.74,0.98,0.76,1.43,0.33
-0.41,0.94,0.78,1.28,0.44
-0.41,0.94,0.78,1.28,0.44
-0.41,0.94,0.78,1.28,0.44
-0.41,0.94,0.78,1.28,0.44
-0.41,0.94,0.78,1.28,0.44
-0.69,0.90,0.86,1.42,0.36
-0.69,0.90,0.86,1.42,0.36
-0.69,0.90,0.86,1.42,0.36
-0.69,0.90,0.86,1.42,0.36
-0.69,0.90,0.86,1.42,0.36
-0.43,0.87,0.84,1.28,0.43
-0.43,0.87,0.84,1.28,0.43
-0.43,0.87,0.84,1.28,0.43
-0.43,0.87,0.84,1.28,0.43
-0.43,0.87,0.84,1.28,0.43
-0.60,0.78,0.94,1.36,0.37
-0.60,0.78,0.94,1.36,0.37
-0.60,0.78,0.94,1.36,0.37
-0.60,0.78,0.94,1.36,0.37
-0.60,0.78,0.94,1.36,0.37
-0.62,0.82,1.11,1.51,0.44
-0.62,0.82,1.11,1.51,0.44
-0.62,0.82,1.11,1.51,0.44
-0.62,0.82,1.11,1.51,0.44
-0.62,0.82,1.11,1.51,0.44
-0.47,0.66,1.00,1.28,0.40
-0.47,0.66,1.00,1.28,0.40
-0.47,0.66,1.00,1.28,0.40
-0.47,0.66,1.00,1.28,0.40
-0.47,0.66,1.00,1.28,0.40
-0.54,0.77,0.89,1.29,0.37
-0.54,0.77,0.89,1.29,0.37
-0.54,0.77,0.89,1.29,0.37
-0.54,0.77,0.89,1.29,0.37
-0.54,0.77,0.89,1.29,0.37
-0.62,0.60,1.27,1.53,0.42
-0.62,0.60,1.27,1.53,0.42
-0.62,0.60,1.27,1.53,0.42
-0.62,0.60,1.27,1.53,0.42
-0.62,0.60,1.27,1.53,0.42
-0.36,0.60,1.13,1.33,0.46
-0.36,0.60,1.13,1.33,0.46
